merge_id,Device_host,Trip_host,Time_host,NativeFlag_host,LocalTimeMS_host,Latitude_host,Longitude_host,Elevation_host,Heading_host,GpsSpeed_host,GpsFixType,GpsSemiMajAxis,GpsSemiMinAxis,GpsOrientSemiMaj,BrakeStatus_host,Speed,YawRate_host,LongAccel_host,ThrottlePosPct,SteerAngle,TurnSignal,Headlamp,Wiper,TransState,StabilityControlStatus,ABSStatus,TracControlStatus,ClosestIntersectId,Distance,Device_rvbsm,Trip_rvbsm,Time_rvbsm,RvDevice,NativeFlag_rvbsm,LocalTimeMS_rvbsm,BsmPsId,BasicVehClass,RvRandomId,Latitude_rvbsm,Longitude_rvbsm,Elevation_rvbsm,Heading_rvbsm,GpsSpeed_rvbsm,BrakeStatus_rvbsm,YawRate_rvbsm,LongAccel_rvbsm,Device,Trip,Time,RvDevice_evtwarn,NativeFlag,LocalTimeMS,PsId,RvBasicVehClass,RvRandomId_evtwarn,AlertLevel,EventAppId,RvClass,RvLatitude,RvLongitude,RvHeading,RvElevation,RvSpeed,RvBrakeStatus,RvYawRate,RvLongitudinalAccel,RvTurnSignal,RvEventFlags,RvRange,RvRangeRate,RvLongOffset,RvLatOffset,HvLatitude,HvLongitude,HvHeading,HvElevation,HvSpeed,HvBrakeStatus,HvYawRate,HvLongitudinalAccel,HvTurnSignal,Device_spat,Trip_spat,Time_spat,NativeFlag_spat,LocalTimeMS_spat,IntersectId,LaneId,MovementPhase,SignalGroupId,MinEndTime
2004_12_72500,2004,12,72500,0,80802735,40.250512,-83.38531399999998,270.92001,59.630001,30.737236,2,0.87,0.63999999,153.0,0,30.444445,0.0,0.16859999,31,-1.5,0,0,1,2,0,0,0,0,17299.301,2004.0,12.0,72500.0,2494.0,0.0,80802735.0,1.0,0.0,1368.0,40.25064,-83.385019,271.39999,59.625,30.58,0.0,-0.23999999,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72550,2004,12,72550,0,80803235,40.250597,-83.38512799999998,271.01999,59.700001,30.782971999999997,2,0.83999997,0.63,153.0,0,30.48889,-0.23999999,0.1104,31,-1.5,0,0,1,2,0,0,0,0,17314.545,2004.0,12.0,72550.0,2494.0,0.0,80803235.0,1.0,0.0,1368.0,40.250711,-83.384862,271.5,59.4375,30.58,0.0,0.23999999,0.25999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72600,2004,12,72600,0,80803735,40.250653,-83.385003,271.01999,59.529999,30.815860999999998,2,0.82999998,0.63,152.0,0,30.550001,0.0,0.16859999,31,-1.09375,0,0,1,2,0,0,0,0,17329.82,2004.0,12.0,72600.0,2494.0,0.0,80803735.0,1.0,0.0,1368.0,40.250782,-83.384704,271.60001,59.5,30.6,0.0,-0.23999999,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72650,2004,12,72650,0,80804235,40.250738,-83.384815,271.22,59.580002,30.832819,2,0.81,0.61000001,152.0,0,30.580555,0.0,0.1104,31,-1.09375,0,0,1,2,0,0,0,0,17345.111,2004.0,12.0,72650.0,2494.0,0.0,80804235.0,1.0,0.0,1368.0,40.250853,-83.384547,271.60001,59.525002,30.620001000000002,0.0,0.0,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72700,2004,12,72700,0,80804735,40.250794,-83.38469,271.22,59.380001,30.902708,2,0.79000002,0.60000002,153.0,0,30.636112,0.0,0.20739999,31,-1.09375,0,0,1,2,0,0,0,0,17360.43,2004.0,12.0,72700.0,2494.0,0.0,80804735.0,1.0,0.0,1368.0,40.250924,-83.384389,271.89999,59.387501,30.540001,0.0,0.0,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72750,2004,12,72750,0,80805236,40.250879,-83.384501,271.42001,59.43,31.005485999999998,2,0.77999997,0.58999997,154.0,0,30.694445,0.0,0.16859999,31,-1.09375,0,0,1,2,0,0,0,0,17375.775,2004.0,12.0,72750.0,2494.0,0.0,80805236.0,1.0,0.0,1368.0,40.250995,-83.38423299999998,271.89999,59.412498,30.58,0.0,0.0,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72800,2004,12,72800,0,80805736,40.250936,-83.384375,271.51999,59.360001000000004,30.966944,2,0.75999999,0.58999997,155.0,0,30.647222999999997,0.0,0.20739999,31,-0.6875,0,0,1,2,0,0,0,0,17391.1,2004.0,12.0,72800.0,2494.0,0.0,80805736.0,1.0,0.0,1368.0,40.251067,-83.38407599999998,272.10001,59.400002,30.540001,0.0,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72850,2004,12,72850,0,80806236,40.251021,-83.384186,271.51999,59.57,31.198708,2,0.75,0.57999998,155.0,0,30.794445,0.23999999,0.20739999,31,0.0,0,0,1,2,0,0,0,0,17406.498,2004.0,12.0,72850.0,2494.0,0.0,80806236.0,1.0,0.0,1368.0,40.251123,-83.38395,272.20001,59.362499,30.559998999999998,0.0,0.23999999,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72900,2004,12,72900,0,80806736,40.251078,-83.38406,271.72,59.450001,31.070749,2,0.74000001,0.56999999,155.0,0,30.775,0.47999999,0.071599998,31,0.09375,0,0,1,2,0,0,0,0,17421.885,2004.0,12.0,72900.0,2494.0,0.0,80806736.0,1.0,0.0,1368.0,40.251209,-83.383761,272.29999,59.387501,30.540001,0.0,1.22,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_72950,2004,12,72950,0,80807236,40.251163,-83.383871,271.82001,59.59,31.055334000000002,2,0.73000002,0.56,155.0,0,30.822221999999996,0.23999999,0.1104,31,0.09375,0,0,1,2,0,0,0,0,17437.295,2004.0,12.0,72950.0,2494.0,0.0,80807236.0,1.0,0.0,1368.0,40.251278,-83.383604,272.39999,59.962502,30.540001,0.0,0.23999999,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73000,2004,12,73000,0,80807736,40.25122,-83.383745,271.92001,59.650002,31.133959,2,0.72000003,0.56,156.0,0,30.772222999999997,0.23999999,-0.2194,31,0.1875,0,0,1,2,0,0,0,0,17452.682,2004.0,12.0,73000.0,2494.0,0.0,80807736.0,1.0,0.0,1368.0,40.251348,-83.38344399999998,272.60001,60.1875,30.58,0.0,0.73000002,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73050,2004,12,73050,0,80808236,40.251304,-83.383555,272.01999,59.990002000000004,30.963346,2,0.70999998,0.55000001,156.0,0,30.627778999999997,0.0,-0.41339999,31,-1.0,0,0,0,2,0,0,0,0,17467.996,2004.0,12.0,73050.0,2494.0,0.0,80808236.0,1.0,0.0,1368.0,40.251416,-83.383285,272.70001,60.650002,30.58,0.0,0.97000003,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73100,2004,12,73100,0,80808736,40.251361,-83.38343,272.01999,59.849998,30.862112,2,0.70999998,0.55000001,157.0,0,30.597223,0.0,-0.0836,31,-0.375,0,0,0,2,0,0,0,0,17483.295,2004.0,12.0,73100.0,2494.0,0.0,80808736.0,1.0,0.0,1368.0,40.251484,-83.383125,272.89999,61.025002,30.6,0.0,1.22,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73150,2004,12,73150,0,80809236,40.251444,-83.38324199999998,272.12,59.779999,30.883694000000002,2,0.69999999,0.54000002,157.0,0,30.530556,0.23999999,0.3044,31,-0.375,0,0,0,2,0,0,0,0,17498.561,2004.0,12.0,73150.0,2494.0,0.0,80809236.0,1.0,0.0,1368.0,40.251549,-83.382964,273.0,61.75,30.58,0.0,1.22,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73200,2004,12,73200,0,80809736,40.2515,-83.383116,272.12,59.810001,30.901166999999997,2,0.69999999,0.54000002,157.0,0,30.716666999999998,0.0,0.3044,31,-0.78125,0,0,0,2,0,0,0,0,17513.918,2004.0,12.0,73200.0,2494.0,0.0,80809736.0,1.0,0.0,1368.0,40.251613,-83.382802,273.10001,62.5,30.639999,0.0,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73250,2004,12,73250,0,80810236,40.251585,-83.38292699999998,272.22,59.75,31.11957,2,0.69999999,0.52999997,160.0,0,30.822221999999996,0.23999999,0.4402,31,-0.375,0,0,0,2,0,0,0,0,17529.33,2004.0,12.0,73250.0,2494.0,0.0,80810236.0,1.0,0.0,1368.0,40.251678,-83.38263999999998,273.29999,62.325001,30.6,0.0,0.0,0.49000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73300,2004,12,73300,0,80810736,40.251641,-83.3828,272.32001,59.959998999999996,31.182777,2,0.70999998,0.52999997,161.0,0,30.861110999999998,0.23999999,0.3432,31,0.5,0,0,0,2,0,0,0,0,17544.76,2004.0,12.0,73300.0,2494.0,0.0,80810736.0,1.0,0.0,1368.0,40.251743,-83.382479,273.39999,62.212502,30.6,0.0,-0.97000003,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73350,2004,12,73350,0,80811236,40.251725,-83.382609,272.32001,59.990002000000004,31.247013,2,0.70999998,0.52999997,162.0,0,31.049999,0.47999999,0.3432,31,1.5,0,0,0,2,0,0,0,0,17560.285,2004.0,12.0,73350.0,2494.0,0.0,80811236.0,1.0,0.0,1368.0,40.251811,-83.382318,273.39999,61.237499,30.6,0.0,-1.22,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73400,2004,12,73400,0,80811736,40.251781,-83.382481,272.42001,60.209998999999996,31.332319000000002,2,0.69999999,0.52999997,163.0,0,31.013889000000002,0.73000002,-0.0254,31,2.1875,0,0,0,2,0,0,0,0,17575.791,2004.0,12.0,73400.0,2494.0,0.0,80811736.0,1.0,0.0,1368.0,40.25188,-83.38216,273.39999,60.612499,30.440001000000002,0.0,-0.97000003,-0.18000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73450,2004,12,73450,0,80812236,40.251865,-83.382289,272.51999,60.509997999999996,31.303541,2,0.69999999,0.52999997,164.0,0,30.833334000000004,0.23999999,-0.1224,31,0.78125,0,0,0,2,0,0,0,0,17591.209,2004.0,12.0,73450.0,2494.0,0.0,80812236.0,1.0,0.0,1368.0,40.25195,-83.38200299999998,273.5,59.849998,30.24,0.0,0.0,-0.27000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73500,2004,12,73500,0,80812736,40.25192,-83.38216,272.51999,60.630001,31.193569,2,0.69,0.52999997,164.0,0,30.772222999999997,0.23999999,-0.41339999,31,0.6875,2,0,0,2,0,0,0,0,17606.593999999997,2004.0,12.0,73500.0,2494.0,0.0,80812736.0,1.0,0.0,1368.0,40.252019,-83.38184699999998,273.60001,59.837502,30.08,0.0,-0.23999999,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73550,2004,12,73550,0,80813236,40.252002,-83.381969,272.62,60.799999,30.940222,2,0.68000001,0.51999998,163.0,0,30.647222999999997,0.47999999,-0.37459999,31,0.28125,0,0,0,2,0,0,0,0,17621.918,2004.0,12.0,73550.0,2494.0,0.0,80813236.0,1.0,0.0,1368.0,40.252089,-83.381693,273.60001,59.349998,29.92,0.0,0.0,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73600,2004,12,73600,0,80813736,40.252056,-83.381842,272.62,60.950001,30.82357,2,0.68000001,0.51999998,163.0,0,30.472221,0.23999999,-0.37459999,31,-0.28125,0,0,0,2,0,0,0,0,17637.154,2004.0,12.0,73600.0,2494.0,0.0,80813736.0,1.0,0.0,1368.0,40.252158,-83.381539,273.70001,59.400002,29.799999,0.0,0.0,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73650,2004,12,73650,0,80814236,40.252136,-83.381652,272.72,61.060001,30.568167,2,0.67000002,0.51999998,163.0,0,30.236110999999998,0.0,-0.37459999,31,-1.375,0,0,0,2,0,0,0,0,17652.271,2004.0,12.0,73650.0,2494.0,0.0,80814236.0,1.0,0.0,1368.0,40.252227,-83.381387,273.79999,59.537498,29.739997999999996,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73700,2004,12,73700,0,80814736,40.252189,-83.381527,272.82001,61.18,30.414,2,0.67000002,0.51999998,162.0,0,29.930555,-0.23999999,-0.37459999,31,-3.09375,0,0,0,2,0,0,0,0,17667.238,2004.0,12.0,73700.0,2494.0,0.0,80814736.0,1.0,0.0,1368.0,40.252296,-83.381234,273.79999,59.724998,29.639999,0.0,0.23999999,-0.18000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73750,2004,12,73750,0,80815236,40.252268,-83.38133999999998,272.92001,61.029999,30.164764,2,0.66000003,0.50999999,162.0,0,29.769444,-0.47999999,-0.2194,31,-3.59375,0,0,0,2,0,0,0,0,17682.123,2004.0,12.0,73750.0,2494.0,0.0,80815236.0,1.0,0.0,1368.0,40.252351,-83.381111,273.89999,59.650002,29.639999,0.0,0.0,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73800,2004,12,73800,0,80815736,40.252321,-83.38121599999998,272.92001,60.610001000000004,29.973596999999998,2,0.66000003,0.50999999,162.0,0,29.672221999999998,-0.47999999,0.071599998,31,-3.78125,0,0,0,2,0,0,0,0,17696.959,2004.0,12.0,73800.0,2494.0,0.0,80815736.0,1.0,0.0,1368.0,40.25242,-83.380959,273.89999,59.587502,29.58,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73850,2004,12,73850,0,80816236,40.252401,-83.381032,273.01999,60.310001,29.954069,2,0.66000003,0.50999999,161.0,0,29.513889000000002,-0.47999999,0.0134,31,-3.5,0,0,0,2,0,0,0,0,17711.715,2004.0,12.0,73850.0,2494.0,0.0,80816236.0,1.0,0.0,1368.0,40.252488,-83.380806,273.89999,59.6875,29.58,0.0,0.23999999,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73900,2004,12,73900,0,80816736,40.252468,-83.38087799999998,273.01999,60.27,30.043485999999998,2,0.66000003,0.50999999,162.0,0,29.769444,-0.23999999,0.3432,31,-3.5,0,0,0,2,0,0,0,0,17726.6,2004.0,12.0,73900.0,2494.0,0.0,80816736.0,1.0,0.0,1368.0,40.252569,-83.380623,273.89999,59.787498,29.559998999999998,0.0,0.23999999,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_73950,2004,12,73950,0,80817237,40.252535,-83.380725,273.01999,59.919998,30.080485999999997,2,0.64999998,0.5,163.0,0,29.713890000000003,-0.23999999,-0.1224,31,-2.875,0,0,0,2,0,0,0,0,17741.457,2004.0,12.0,73950.0,2494.0,0.0,80817237.0,1.0,0.0,1368.0,40.252638,-83.38047,273.89999,59.8125,29.66,0.0,0.23999999,0.40000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74000,2004,12,74000,0,80817737,40.252589,-83.38060299999998,273.01999,59.98,30.020876,2,0.64999998,0.5,163.0,0,29.655556,0.0,-0.1224,31,-2.1875,0,0,0,2,0,0,0,0,17756.285,2004.0,12.0,74000.0,2494.0,0.0,80817737.0,1.0,0.0,1368.0,40.252693,-83.380347,273.89999,59.799999,29.780001000000002,0.0,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74050,2004,12,74050,0,80818237,40.252671,-83.38042,273.01999,59.740002000000004,29.920153000000003,2,0.63999999,0.5,163.0,0,29.675001,0.0,-0.1224,31,-1.6875,0,0,0,2,0,0,0,0,17771.123,2004.0,12.0,74050.0,2494.0,0.0,80818237.0,1.0,0.0,1368.0,40.252761,-83.38019199999998,273.79999,59.962502,30.0,0.0,0.23999999,0.40000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74100,2004,12,74100,0,80818737,40.252725,-83.38029799999998,273.01999,59.869999,30.019848,2,0.63999999,0.5,162.0,0,29.808332,0.47999999,0.20739999,31,0.375,0,0,0,2,0,0,0,0,17786.025,2004.0,12.0,74100.0,2494.0,0.0,80818737.0,1.0,0.0,1368.0,40.252843,-83.38000499999998,273.70001,60.325001,30.24,0.0,0.47999999,0.52999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74150,2004,12,74150,0,80819237,40.252807,-83.380114,272.92001,60.290001000000004,30.203306,2,0.63999999,0.5,162.0,0,29.883333,0.73000002,0.20739999,31,1.0,0,0,0,2,0,0,0,0,17800.968999999997,2004.0,12.0,74150.0,2494.0,0.0,80819237.0,1.0,0.0,1368.0,40.252912,-83.379847,273.60001,60.5,30.34,0.0,0.47999999,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74200,2004,12,74200,0,80819737,40.25286,-83.37999,272.82001,60.43,30.224375,2,0.63999999,0.5,162.0,0,29.969444,0.97000003,0.3432,31,1.1875,0,0,0,2,0,0,0,0,17815.953,2004.0,12.0,74200.0,2494.0,0.0,80819737.0,1.0,0.0,1368.0,40.252979,-83.379689,273.60001,60.837502,30.379998999999998,0.0,1.46,0.40000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74250,2004,12,74250,0,80820237,40.252941,-83.37980299999998,272.62,61.200001,30.460251,2,0.63999999,0.5,163.0,0,30.194443,1.46,0.2656,31,2.1875,0,0,0,2,0,0,0,0,17831.051,2004.0,12.0,74250.0,2494.0,0.0,80820237.0,1.0,0.0,1368.0,40.253045,-83.379529,273.5,61.837502,30.379998999999998,0.0,1.46,-0.18000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74300,2004,12,74300,0,80820737,40.252993,-83.379677,272.62,61.349998,30.591806,2,0.63999999,0.5,163.0,0,30.291667999999998,1.7,0.3432,31,3.09375,0,0,0,2,0,0,0,0,17846.195,2004.0,12.0,74300.0,2494.0,0.0,80820737.0,1.0,0.0,1368.0,40.25311,-83.379368,273.5,62.337502,30.34,0.0,1.7,-0.27000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74350,2004,12,74350,0,80821237,40.253071,-83.379486,272.51999,62.279999,30.76807,2,0.63999999,0.5,162.0,0,30.411112,1.7,0.3432,31,4.09375,0,0,0,2,0,0,0,0,17861.4,2004.0,12.0,74350.0,2494.0,0.0,80821237.0,1.0,0.0,1368.0,40.253172,-83.379205,273.5,63.487499,30.379998999999998,0.0,1.46,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74400,2004,12,74400,0,80821737,40.253122,-83.379357,272.51999,63.200001,30.822542,2,0.64999998,0.5,163.0,0,30.541665999999996,1.7,-0.0836,31,3.09375,0,0,0,2,0,0,0,0,17876.672,2004.0,12.0,74400.0,2494.0,0.0,80821737.0,1.0,0.0,1368.0,40.253233,-83.37904299999998,273.5,63.900002,30.379998999999998,0.0,1.46,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74450,2004,12,74450,0,80822237,40.253195,-83.37916099999998,272.51999,63.939999,30.740833000000002,2,0.64999998,0.5,163.0,0,30.502777000000002,1.7,-0.0254,31,4.28125,0,0,0,2,0,0,0,0,17891.924,2004.0,12.0,74450.0,2494.0,0.0,80822237.0,1.0,0.0,1368.0,40.253291,-83.378878,273.5,64.987503,30.400002,0.0,1.7,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74500,2004,12,74500,0,80822737,40.253243,-83.37903,272.42001,64.779999,30.803528000000004,2,0.66000003,0.5,163.0,0,30.51111,1.95,-0.2194,31,3.78125,0,0,0,2,0,0,0,0,17907.18,2004.0,12.0,74500.0,2494.0,0.0,80822737.0,1.0,0.0,1368.0,40.253348,-83.37871099999998,273.39999,66.0,30.5,0.0,1.46,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74550,2004,12,74550,0,80823237,40.253312,-83.378832,272.42001,65.860001,30.888834000000003,2,0.66000003,0.5,163.0,0,30.369446000000003,1.95,-0.31639999,31,2.78125,0,0,0,2,0,0,0,0,17922.363,2004.0,12.0,74550.0,2494.0,0.0,80823237.0,1.0,0.0,1368.0,40.253403,-83.378545,273.29999,66.762497,30.52,0.0,1.46,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74600,2004,12,74600,0,80823737,40.253357,-83.37869899999998,272.42001,66.639999,30.670944,2,0.66000003,0.5,162.0,0,30.302776,1.22,-0.0836,31,1.6875,0,0,0,2,0,0,0,0,17937.516,2004.0,12.0,74600.0,2494.0,0.0,80823737.0,1.0,0.0,1368.0,40.253458,-83.378376,273.29999,67.5,30.6,0.0,1.46,-0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74650,2004,12,74650,0,80824237,40.253421,-83.3785,272.42001,67.339996,30.519861,2,0.66000003,0.50999999,162.0,0,30.311111,1.22,-0.2194,31,2.0,0,0,0,2,0,0,0,0,17952.67,2004.0,12.0,74650.0,2494.0,0.0,80824237.0,1.0,0.0,1368.0,40.253509,-83.378207,273.29999,68.224998,30.6,0.0,1.46,0.25999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74700,2004,12,74700,0,80824737,40.253463,-83.37836699999998,272.32001,67.83000200000001,30.476181,2,0.64999998,0.50999999,161.0,0,30.183334000000002,1.22,0.0134,31,1.59375,0,0,0,2,0,0,0,0,17967.762,2004.0,12.0,74700.0,2494.0,0.0,80824737.0,1.0,0.0,1368.0,40.25356,-83.37803599999998,273.20001,68.925003,30.620001000000002,0.0,0.97000003,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74750,2004,12,74750,0,80825237,40.253525,-83.378167,272.32001,68.519997,30.673513,2,0.64999998,0.50999999,162.0,0,30.280556,1.46,0.2656,31,3.28125,0,0,0,2,0,0,0,0,17982.902,2004.0,12.0,74750.0,2494.0,0.0,80825237.0,1.0,0.0,1368.0,40.25361,-83.377865,273.20001,69.300003,30.620001000000002,0.0,1.22,-0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74800,2004,12,74800,0,80825737,40.253564,-83.378032,272.22,68.980003,30.755221999999996,2,0.64999998,0.50999999,162.0,0,30.5,1.46,0.4014,31,3.375,0,0,0,2,0,0,0,0,17998.152,2004.0,12.0,74800.0,2494.0,0.0,80825737.0,1.0,0.0,1368.0,40.253658,-83.37769299999998,273.10001,70.137497,30.58,0.0,1.46,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74850,2004,12,74850,0,80826237,40.253623,-83.377829,272.22,69.970001,30.868792,2,0.64999998,0.50999999,162.0,0,30.597223,1.7,0.3044,31,3.375,0,0,0,2,0,0,0,0,18013.451,2004.0,12.0,74850.0,2494.0,0.0,80826237.0,1.0,0.0,1368.0,40.253704,-83.377522,273.0,70.837502,30.58,0.0,1.95,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74900,2004,12,74900,0,80826737,40.25366,-83.37769199999998,272.12,70.589996,30.989555,2,0.64999998,0.50999999,161.0,0,30.694445,1.7,0.20739999,31,3.09375,0,0,0,2,0,0,0,0,18028.799,2004.0,12.0,74900.0,2494.0,0.0,80826737.0,1.0,0.0,1368.0,40.253739,-83.37738199999998,273.0,71.4375,30.639999,0.0,1.95,-0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_74950,2004,12,74950,0,80827237,40.253715,-83.37748499999998,272.01999,71.5,30.92943,2,0.64999998,0.50999999,160.0,0,30.569445,1.7,-0.0836,31,3.1875,0,0,0,2,0,0,0,0,18044.084,2004.0,12.0,74950.0,2494.0,0.0,80827237.0,1.0,0.0,1368.0,40.253789,-83.377173,272.89999,72.724998,30.639999,0.0,1.95,-0.18000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_75000,2004,12,75000,0,80827737,40.253749,-83.377347,271.92001,72.220001,30.855431,2,0.64999998,0.50999999,159.0,0,30.541665999999996,1.46,-0.1806,31,2.59375,0,0,0,2,0,0,0,0,18059.354,2004.0,12.0,75000.0,2494.0,0.0,80827737.0,1.0,0.0,1368.0,40.253821,-83.37703299999998,272.79999,73.400002,30.639999,0.0,1.7,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_75050,2004,12,75050,0,80828237,40.253798,-83.377139,271.82001,73.019997,30.894484999999996,2,0.64999998,0.51999998,158.0,0,30.616667,1.22,0.3432,31,2.59375,0,0,0,2,0,0,0,0,18074.662,2004.0,12.0,75050.0,2494.0,0.0,80828237.0,1.0,0.0,1368.0,40.253867,-83.376822,272.70001,74.324997,30.620001000000002,0.0,1.22,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_75100,2004,12,75100,0,80828737,40.25383,-83.376999,271.72,73.629997,31.027584,2,0.64999998,0.51999998,157.0,0,30.772222999999997,1.22,0.2656,31,2.6875,0,0,0,2,0,0,0,0,18090.049,2004.0,12.0,75100.0,2494.0,0.0,80828737.0,1.0,0.0,1368.0,40.253904,-83.37664599999998,272.70001,74.662498,30.639999,0.0,1.95,-0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_75150,2004,12,75150,0,80829238,40.253876,-83.376789,271.62,74.339996,31.096445000000003,2,0.66000003,0.51999998,156.0,0,30.783333000000002,1.46,0.1104,31,3.375,0,0,0,2,0,0,0,0,18105.439,2004.0,12.0,75150.0,2494.0,0.0,80829238.0,1.0,0.0,1368.0,40.253938,-83.376468,272.5,75.762497,30.6,0.0,1.46,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
